trajectory_id,pickup_venueCategory,pickup_name,pickup_category,dropoff_venueCategory,dropoff_name,dropoff_category,passenger_count,pickup_hour,dropoff_hour,pickup_week
2649,Gym / Fitness Center,Sports Club & Spa RENAISSANCE (スポーツクラブ&スパ ルネサンス 経堂),Gym and Studio,Library,世田谷区立中央図書館,Library,3,5,7,Sunday
2650,Electronics Store,Apple Shibuya (Apple 渋谷),Electronics Store,Italian Restaurant,Yomenya Goemon (洋麺屋 五右衛門),Italian Restaurant,2,9,10,Sunday
2651,Japanese Restaurant,Yayoi (やよい軒),Teishoku Restaurant,Bike Shop,サイクルスポット三軒茶屋2号店,Bicycle Store,4,9,10,Sunday
2652,Bookstore,COMIC ZIN,Comic Book Store,Chinese Restaurant,食べ放題 中華料理  唐瓊家 秋葉原店,Chinese Restaurant,1,10,11,Sunday
2653,Automotive Shop,Super Autobacs (スーパーオートバックス 246江田店),Car Parts and Accessories,Medical Center,JINS MEME Flagship Store 原宿,Eyecare Store,4,3,4,Friday
2654,Train Station,Keisei Takasago Station (KS10) (京成高砂駅),Rail Station,Train Station,Gotanda Station (五反田駅),Rail Station,1,1,2,Sunday
2655,Subway,Asakusa Line Mita Station (A08) (都営浅草線 三田駅),Metro Station,Train Station,Keisei Takasago Station (KS10) (京成高砂駅),Rail Station,3,10,11,Tuesday
2656,Bike Shop,サイクルハウスしぶや 二子玉川,Bicycle Store,Furniture / Home Store,MUJI (無印良品),Furniture and Home Store,1,10,11,Sunday
2657,Miscellaneous Shop,Don Quijote (ドン・キホーテ 溝ノ口駅前店),Discount Store,Furniture / Home Store,MUJI (無印良品),Furniture and Home Store,3,9,10,Sunday
2658,Bookstore,ルーエ,Bookstore,Bus Station,Kichijoji Sta. (South Exit) Bus Stop (吉祥寺駅(南口)バス停),Bus Stop,4,10,11,Tuesday
2659,Department Store,,,Bookstore,ルーエ,Bookstore,3,7,8,Thursday
2660,Parking,Haneda Airport Parking (P4) (羽田空港第4駐車場 (P4)),Parking,Airport,Terminal 1 (第1ターミナル),Airport Terminal,4,4,4,Sunday
2661,Nail Salon,マウナケア池袋東口店,Nail Salon,Convenience Store,7-Eleven (セブンイレブン 世田谷桜新町1丁目店),Convenience Store,2,5,6,Sunday
2662,Subway,Namboku Line Ichigaya Station (N09) (南北線 市ケ谷駅),Metro Station,Subway,Omote-sando Station (表参道駅),Rail Station,2,11,12,Wednesday
2663,Subway,,,Ramen /  Noodle House,Ramen Jiro (ラーメン二郎 新橋店),Ramen Restaurant,2,6,6,Friday
2664,Building,Shinjuku Mitsui Building (新宿三井ビルディング),Business Center,Chinese Restaurant,台北夜市,Taiwanese Restaurant,3,4,4,Saturday
2665,Home (private),,,Bus Station,Oji Sta. Bus Stop (王子駅前バス停),Bus Stop,2,9,10,Sunday
2666,Electronics Store,ヤマダデンキ Tecc LIFE SELECT 港北センター店,Home Appliance Store,Electronics Store,ヤマダデンキ Tecc LIFE SELECT 港北センター店,Home Appliance Store,1,7,8,Friday
2667,Food & Drink Shop,食品館あおばセンター 南店,Supermarket,Convenience Store,デイリーヤマザキ,Convenience Store,4,6,7,Sunday
2668,Theater,アトリエ春風舎,Equipment Rental Service,Bar,夢,Bar,4,8,9,Sunday
2669,Subway,Namboku Line Oji Station (N16) (南北線 王子駅),Metro Station,BBQ Joint,一頭買焼肉醍醐王子本店,BBQ Joint,1,8,9,Wednesday
2670,Train Station,Toyoko Line Shibuya Station (TY01) (東急東横線 渋谷駅),Rail Station,Bar,月の宴渋谷宮益坂店,Sake Bar,3,4,5,Thursday
2671,Subway,Fukutoshin Line Shibuya Station (F16) (副都心線 渋谷駅),Metro Station,Mall,Shibuya Hikarie (渋谷ヒカリエ),Business Center,3,4,5,Wednesday
2672,Train Station,Oshiage Station 'SKYTREE' (押上 駅),Rail Station,Park,Kinuta Park (砧公園),Park,4,1,2,Sunday
2673,Food & Drink Shop,瑞山物産,Food and Beverage Retail,Subway,Asakusa Line Shimbashi Station (A10) (都営浅草線 新橋駅),Metro Station,2,11,12,Wednesday
2674,Subway,Roppongi Station (六本木駅),Metro Station,Japanese Restaurant,Butagumi Shabuan (豚組 しゃぶ庵),Shabu-Shabu Restaurant,3,8,9,Tuesday
2675,Subway,Daimon Station (大門駅),Metro Station,Mall,Tokyo Midtown (東京ミッドタウン),Retail,3,8,9,Tuesday
2676,Video Store,TSUTAYA調布国領店,Video Store,Diner,東京チカラめし 国領店,Diner,1,7,8,Tuesday
2677,Diner,東京チカラめし 国領店,Diner,Ramen /  Noodle House,武蔵家国領店,Ramen Restaurant,1,9,10,Saturday
2678,Sushi Restaurant,Roppo Sushi (六法すし),Sushi Restaurant,Bar,BERG,Pub,2,10,12,Tuesday
2679,Arcade,Silk Hat (シルクハット),Arcade,Arcade,Silk Hat (シルクハット),Arcade,3,10,10,Monday
2680,Bowling Alley,Round1 (ラウンドワン 池袋店),Arcade,Mall,Metro Promenade (メトロプロムナード),Road,3,8,8,Friday
2681,Subway,Toyosu Station (豊洲駅),Metro Station,Movie Theater,United Cinemas (ユナイテッド・シネマ豊洲),Movie Theater,1,10,11,Sunday
2682,Automotive Shop,NISSAN GALLERY GINZA (日産銀座ギャラリー),Automotive Repair Shop,Music Venue,Blue Note Tokyo,Concert Hall,3,5,7,Friday
2683,Train Station,Shin-Yurigaoka Station (OH23) (新百合ヶ丘駅),Rail Station,Train Station,Shin-Yurigaoka Station (OH23) (新百合ヶ丘駅),Rail Station,4,9,10,Wednesday
2684,French Restaurant,石川亭・酒場,Bar,Bridge,あかね橋,Bridge,1,2,2,Saturday
2685,Clothing Store,Kamawanu (かまわぬ),Retail,Video Store,SHIBUYA TSUTAYA,Retail,2,8,10,Thursday
2686,Clothing Store,HOLLYWOOD RANCH MARKET,Retail,Video Store,SHIBUYA TSUTAYA,Retail,1,9,10,Thursday
2687,Subway,,,Mall,EXITMELSA,Department Store,3,5,5,Sunday
2688,Train Station,Kokusai-tenjijō Station (R03) (国際展示場駅),Travel and Transportation,Convention Center,Tokyo Big Sight (東京ビッグサイト (東京国際展示場)),Italian Restaurant,2,23,23,Saturday
2689,Fast Food Restaurant,McDonald's (マクドナルド),Burger Joint,Scenic Lookout,Tokyo City View (東京シティビュー),Scenic Lookout,1,8,8,Tuesday
2690,Café,Cure Maid Café,Café,Ramen /  Noodle House,Komoro Soba (小諸そば),Soba Restaurant,4,4,5,Wednesday
2691,Subway,Omote-sando Station (表参道駅),Rail Station,Office,ナレッジスイート,Office,4,6,6,Friday
2692,School,さが美きもの文化学苑銀座校,Education,Music Store,YAMAHA Ginza Store (ヤマハミュージックリテイリング 銀座店),Concert Hall,1,6,7,Saturday
2693,College Academic Building,School of Engineering Building No.1 (工学部1号館),College Engineering Building,University,University of Tokyo Hongo Campus (東京大学 本郷キャンパス),College and University,4,4,4,Saturday
2694,Subway,Shinjuku-nishiguchi Station (E01) (新宿西口駅),Metro Station,University,University of Tokyo Hongo Campus (東京大学 本郷キャンパス),College and University,4,0,1,Saturday
2695,Arcade,Silk Hat (シルクハット),Arcade,Mall,Lazona Kawasaki Plaza (ラゾーナ川崎プラザ),Shopping Mall,4,8,8,Sunday
2696,Arcade,Silk Hat (シルクハット),Arcade,Electronics Store,Bic Camera (ビックカメラ),Home Appliance Store,2,8,8,Sunday
2697,Airport,Terminal 2 (第2ターミナル),Airport Terminal,Airport,Terminal 3 (第3ターミナル),Airport Terminal,4,8,10,Sunday
2698,Plaza,,,Italian Restaurant,ファボーレ,Italian Restaurant,4,3,4,Sunday
2699,Department Store,Marui (吉祥寺マルイ),Department Store,Bank,,,4,3,3,Tuesday
2700,Convenience Store,Lawson (ローソン 文京春日一丁目店),Convenience Store,Electronics Store,Bic Camera (ビックカメラ 池袋カメラ・パソコン館),Home Appliance Store,2,7,8,Thursday
2701,Train Station,Keio Shinjuku Station (KO01) (京王 新宿駅),Rail Station,Train Station,Tsutsujigaoka Station (KO14) (つつじヶ丘駅),Rail Station,1,8,9,Friday
2702,Train Station,Tsutsujigaoka Station (KO14) (つつじヶ丘駅),Rail Station,Park,きたみふれあい広場,Park,3,7,8,Saturday
2703,Convenience Store,7-Eleven (セブンイレブン 文京本郷1丁目店),Convenience Store,General Entertainment,Korakuen Hall (後楽園ホール),Theater,4,6,6,Wednesday
2704,Record Shop,TOWER RECORDS,Retail,Mall,Shibuya Hikarie (渋谷ヒカリエ),Business Center,1,7,7,Friday
2705,Bar,Ohashi (大はし),Sake Bar,Subway,Hibiya Line Kita-senju Station (H22) (日比谷線 北千住駅),Metro Station,4,11,12,Friday
2706,Japanese Restaurant,Matsuya (松屋 千石店),Restaurant,Drugstore / Pharmacy,Drug Papasu (どらっぐぱぱす),Drugstore,2,11,11,Monday
2707,Train Station,Odakyu Shinjuku Station (OH01) (小田急 新宿駅),Rail Station,Electronics Store,BICQLO (ビックロ),Electronics Store,1,10,11,Saturday
2708,Ramen /  Noodle House,Komoro Soba (小諸そば),Soba Restaurant,Arcade,Tokyo Leisure Land (東京レジャーランド 秋葉原2号店),Arcade,2,8,9,Sunday
2709,Ramen /  Noodle House,乙麺造場,Ramen Restaurant,Factory,いすゞ自動車首都圏板橋営業所,Factory,4,5,6,Tuesday
2710,Fast Food Restaurant,McDonald's (マクドナルド ハタプラザ店),Burger Joint,Food & Drink Shop,7-Eleven (セブンイレブン 川口本町1丁目店),Convenience Store,4,23,0,Wednesday
2711,Bookstore,Comic Toranoana A (コミックとらのあな 秋葉原店A),Comic Book Store,Bookstore,Comic Toranoana A (コミックとらのあな 秋葉原店A),Comic Book Store,2,10,11,Friday
2712,Ramen /  Noodle House,Komoro Soba (小諸そば),Soba Restaurant,Electronics Store,Yodobashi-Akiba (ヨドバシカメラ マルチメディアAkiba),Electronics Store,3,9,11,Sunday
2713,Mall,Roppongi Hills (六本木ヒルズ),Shopping Mall,Candy Store,Mマート虎ノ門2丁目タワー店,Convenience Store,2,0,2,Monday
2714,Subway,Magome Station (A02) (馬込駅),Rail Station,Office,日本交通株式会社整備工場千住,Transportation Service,4,18,19,Saturday
2715,Sporting Goods Shop,Calafate (カラファテ),Golf Store,Mall,Futako Tamagawa Rise Shopping Center (二子玉川ライズ ショッピングセンター),Shopping Mall,2,9,10,Thursday
2716,Subway,Mitsukoshimae Station (三越前駅),Rail Station,Building,Shinjuku NS Building (新宿NSビル),Business Center,3,23,0,Monday
2717,Road,Tameike Intersection (溜池交差点),Travel and Transportation,Bridge,Takebashi Bridge (竹橋),Bridge,2,4,6,Saturday
2718,Event Space,Tokyo Kaikan (東京會舘),French Restaurant,Train Station,Yaesu South Exit (八重洲南口),Rail Station,3,7,8,Saturday
2719,Electronics Store,Bic Camera (ビックカメラ 池袋本店),Home Appliance Store,Pool,北区役所元気ぷらざ,Bathing Area,3,8,9,Saturday
2720,Ramen /  Noodle House,刀削麺荘唐家,Szechuan Restaurant,Bar,MOGRA (MOGRA 秋葉原),Night Club,2,8,8,Sunday
2721,Train Station,Ukimafunado Station (浮間舟渡駅),Rail Station,River,岩淵水門,Canal Lock,2,23,0,Saturday
2722,Mall,Lazona Kawasaki Plaza (ラゾーナ川崎プラザ),Shopping Mall,Train Station,Kawasaki Station (川崎駅),Rail Station,1,8,10,Friday
2723,Arcade,Tokyo Leisure Land (東京レジャーランド 秋葉原2号店),Arcade,Music Venue,SOUND CREW (サウンドクルー),Music Venue,4,9,10,Wednesday
2724,Bridge,Shin-Arakawa-ohashi Bridge (新荒川大橋),Landmarks and Outdoors,Train Station,Nakano Station (中野駅),Rail Station,3,9,11,Monday
2725,Train Station,Shin-maruko Station (TY10/MG10) (新丸子駅),Rail Station,Subway,Fukutoshin Line Shibuya Station (F16) (副都心線 渋谷駅),Metro Station,1,22,22,Thursday
2726,Train Station,Shin-maruko Station (TY10/MG10) (新丸子駅),Rail Station,Subway,,,2,22,23,Thursday
2727,Sporting Goods Shop,GALLERY・2新宿アドホック 5F店,Sporting Goods Retail,Event Space,LOFT PLUS ONE,Event Space,4,8,9,Saturday
2728,Department Store,アピタ 日吉店,Department Store,Ramen /  Noodle House,らすた,Ramen Restaurant,1,6,6,Saturday
2729,Mall,Roppongi Hills (六本木ヒルズ),Shopping Mall,Subway,Mita Line Hibiya Station (I08) (都営三田線 日比谷駅),Metro Station,3,11,12,Wednesday
2730,Mall,Omotesando Hills (表参道ヒルズ),Shopping Mall,Hobby Shop,SCANDAL SHOP,Hobby Store,1,7,7,Monday
2731,Subway,Oedo Line Roppongi Station (E23) (都営大江戸線 六本木駅),Metro Station,Light Rail,Ōikeibajō-mae Station (MO03) (大井競馬場前駅),Rail Station,3,8,8,Wednesday
2732,Subway,Oedo Line Roppongi Station (E23) (都営大江戸線 六本木駅),Metro Station,Electronics Store,Yodobashi Camera (ヨドバシカメラ マルチメディア上野),Home Appliance Store,2,8,9,Tuesday
2733,Bookstore,Maruzen & Junkudo (MARUZEN & ジュンク堂書店),Bookstore,Park,Sangubashi Gate (参宮橋門),Landmarks and Outdoors,4,3,4,Sunday
2734,Train Station,Mitaka Station (三鷹駅),Rail Station,Steakhouse,COCO'S (ココス),Japanese Family Restaurant,4,8,8,Friday
2735,Playground,明星前公園,Park,Train Station,Kokubunji Station (国分寺駅),Rail Station,4,9,9,Wednesday
2736,Playground,明星前公園,Park,Train Station,Kokubunji Station (国分寺駅),Rail Station,2,8,9,Wednesday
2737,Mall,Futako Tamagawa Rise Shopping Center (二子玉川ライズ ショッピングセンター),Shopping Mall,Furniture / Home Store,MUJI (無印良品),Furniture and Home Store,3,9,10,Sunday
2738,Other Great Outdoors,東横線渋谷駅下喫煙所,Other Great Outdoors,Coffee Shop,ANTICO CAFFE AL AVIS 二子玉川店,Café,2,12,12,Monday
2739,Mall,Ogikubo Town Seven (荻窪タウンセブン),Shopping Mall,Home (private),さんぜんのおうち,,4,9,11,Wednesday
2740,Train Station,Kichijōji Station (吉祥寺駅),Rail Station,Home (private),さんぜんのおうち,,2,11,12,Tuesday
2741,Department Store,Printemps Ginza (プランタン銀座),Retail,Indian Restaurant,mantra 上野店,Indian Restaurant,2,2,3,Thursday
2742,Park,Tokyo DisneySea (東京ディズニーシー),Amusement Park,Mexican Restaurant,Miguel's El Dorado Cantina (ミゲルズ・エルドラド・キャンティーナ),Café,2,23,0,Thursday
2743,Park,Tokyo DisneySea (東京ディズニーシー),Amusement Park,Mexican Restaurant,Miguel's El Dorado Cantina (ミゲルズ・エルドラド・キャンティーナ),Café,3,23,0,Thursday
2744,Bridge,紅葉橋,Bridge,Road,,,1,13,13,Thursday
2745,Hotel,Comfort Hotel Tokyo Kiyosumi Shirakawa (コンフォートホテル東京清澄白河),Hotel,Road,,,1,12,14,Wednesday
2746,Subway,Tawaramachi Station (G18) (田原町駅),Rail Station,Train Station,Nakano Station (中野駅),Rail Station,2,2,3,Sunday
2747,Bookstore,COMIC ZIN,Comic Book Store,Bar,HUB,Pub,1,8,9,Saturday
2748,Camera Store,ヨドバシカメラ カメラ総合館,Camera Store,General Travel,Keiyo Line Underground Passage (京葉線連絡通路 動く歩道),Travel and Transportation,1,12,12,Friday
2749,Camera Store,ヨドバシカメラ カメラ総合館,Camera Store,Subway,Oedo Line Shinjuku Station (E27) (都営大江戸線 新宿駅),Metro Station,2,11,11,Tuesday
2750,Ramen /  Noodle House,ajito ism,Ramen Restaurant,Building,住友不動産住友大井町ビル南館,Office Building,2,3,3,Thursday
2751,Light Rail,Yurikamome Shimbashi Station (U01) (ゆりかもめ 新橋駅),Rail Station,Mall,DiverCity Tokyo Plaza (ダイバーシティ東京 プラザ),Shopping Mall,4,3,3,Sunday
2752,Coffee Shop,Starbucks (スターバックス),Coffee Shop,Train Station,Jiyūgaoka Station (自由が丘駅),Rail Station,1,7,7,Wednesday
2753,Dessert Shop,Jiyugaoka Sweets Forest (自由が丘 スイーツフォレスト),Dessert Shop,Coffee Shop,Doutor Coffee Shop (ドトールコーヒーショップ),Café,3,7,9,Sunday
2754,Train Station,Komazawa-daigaku Station (DT04) (駒沢大学駅),Rail Station,Train Station,Komazawa-daigaku Station (DT04) (駒沢大学駅),Rail Station,2,8,10,Tuesday
2755,Train Station,,,Chinese Restaurant,台北夜市,Taiwanese Restaurant,4,4,4,Sunday
2756,Subway,Hanzomon Station (Z05) (半蔵門駅),Rail Station,Train Station,Izumi-Tamagawa Station (OH17) (和泉多摩川駅),Rail Station,3,10,11,Monday
2757,Bank,東京中央農協本店,Financial Service,Park,Soshigaya Park (祖師谷公園),Park,1,11,11,Wednesday
2758,Department Store,Matsuya Ginza (松屋銀座),Department Store,Train Station,Yoyogi-Uehara Station (代々木上原駅),Rail Station,4,8,9,Saturday
2759,Train Station,Yoyogi-Uehara Station (代々木上原駅),Rail Station,Electronics Store,Bic Camera (ビックカメラ 有楽町店),Home Appliance Store,2,1,1,Friday
2760,Train Station,Yaesu South Exit (八重洲南口),Rail Station,Subway,東京メトロ 大手町駅,Metro Station,3,3,4,Saturday
2761,Café,cafe asan,Café,Fast Food Restaurant,MOS Burger (モスバーガー),Burger Joint,2,3,4,Sunday
2762,Medical Center,The Jikei University Katsushika Medical Center (東京慈恵会医科大学付属葛飾医療センター),Hospital,Subway,Daimon Station (大門駅),Metro Station,1,9,10,Saturday
2763,Subway,Ueno-hirokoji Station (G15) (上野広小路駅),Metro Station,Subway,Mitsukoshimae Station (三越前駅),Rail Station,3,10,11,Thursday
2764,Bakery,St. Marc Café (サンマルクカフェ),Café,Clothing Store,THE SUIT COMPANY飯田橋店,Clothing Store,1,5,7,Sunday
2765,Train Station,Akabane Station (赤羽駅),Rail Station,Other Great Outdoors,稲付遊歩道,Hiking Trail,1,10,10,Monday
2766,Ferry,Harumi Wharf (晴海埠頭),Travel and Transportation,Electronics Store,Apple Ginza (Apple 銀座),Landmarks and Outdoors,4,6,7,Sunday
2767,Mall,KOHOKU minamo (港北みなも),Shopping Mall,Mall,KOHOKU minamo (港北みなも),Shopping Mall,2,1,2,Saturday
2768,Arcade,Silk Hat (シルクハット),Arcade,Arcade,Silk Hat (シルクハット),Arcade,3,5,6,Wednesday
2769,Movie Theater,CINECITTA' (チネチッタ),Movie Theater,Mall,LA CITTADELLA,Shopping Mall,1,4,4,Saturday
2770,Park,Inokashira Park (井の頭恩賜公園),Park,Train Station,Kichijōji Station (吉祥寺駅),Rail Station,1,6,8,Saturday
2771,Train Station,Narimasu Station (TJ10) (成増駅),Rail Station,Shrine,Meiji Jingu Shrine (明治神宮),Historic and Protected Site,3,5,6,Saturday
2772,Ramen /  Noodle House,Hanamaru Udon (はなまるうどん),Udon Restaurant,Movie Theater,Waseda Shochiku (早稲田松竹),Movie Theater,1,7,8,Sunday
2773,American Restaurant,American Diner Bar&Grill 秋葉原UDX店,American Restaurant,Other Great Outdoors,神田アクアハウス 江戸遊,Spa,4,9,11,Saturday
2774,Movie Theater,United Cinemas (ユナイテッド・シネマとしまえん),Movie Theater,Salon / Barbershop,江東理容室,Barbershop,4,7,8,Saturday
